text,label
i feel that i no longer have to do things to look cool,1
i feel like my life is the movie sweet home alabama,1
im feeling a little dazed and confused today,5
i feel virtuous because all day i have cleaned a house that needed the mopping and tidying,1
i feel i was wronged,3
i feel like i spend most of my time over thinking and over analyzing pretty much everything,1
i feel contented staying grounded and take it slow as i build up the little things that comes my way,1
i feel like im not gonna lie im really surprised that i feel like i should share this,5
i have been feeling pretty fabulous for me that means my pain is about a out of for the past three days,1
i feel like getting away from all the friendly tasty goodness that seems to abound in santa cruz including the unseen ambient pot smoke that always makes me so lazy i swear when i visit the laid back town a visit to the university s university of california santa cruz renowned a href http www,1
im feeling strong healthy motivated and just overall positive about everything,1
i feel offended and sad because they do not know their ignorance,3
i feel that one has to be passionate but not tensed,1
i feel you might be quite amazed if ahead of you begin your diet program you continue to keep a a href http www,5
i can have for a treat or if i am feeling festive,1
i feel some kind of sincere connection to everyone i talk to while im working,1
