text,label
i thought it might and it makes my hair feel lovely and silky,2
i feel pretty rotten when i cant,0
i just have this awful feeling that im going to do something really idiotic like decide to make my simple quick to make mini tote a more tricky project by deciding to use two pieces which need to be stitched together,0
i was feeling a bit gloomy over the weekend maybe it was all these grey days weve been having,0
im re reading that sentence and feeling foolish,0
i was feeling unhappy and i said no,0
i was listening to belle and sebastian feeling agitated,4
i party darling don t close ss ur eyes just look at me wll feel hotest body excotick beaty between in my to leg s will be yummyy and u wll be deisire just take a horny enjoin movie record,2
im feeling slightly empty right now as if i want to reach out my hand for someone anyone to hold,0
i am this thing i have these feelings and i m not afraid to express them and to stand up for what i believe in,4
i feel needy and cagey during this wait for leaving to practice my new self in my old settings,0
im ready to start my shots again that two and a half weeks off just flies and im feeling miserable about it the thought that these peeps will be helping me through it makes it a bearable experience to the point where when this whole thing is done and dusted i will actually miss them all,0
i have for myself even when i m feeling crappy,0
i hate seeing people hate one each other and like everyone i cant stand feeling hated on,0
i feel so hopeless because i m not doing well and i m really scared,0
i feel him frantic now humping against my hip moaning when i suck his tongue into my mouth,4
i went to bed feeling utterly miserable last night,0
i am so jealous im always jealous when he has fun without me and i fucking hate it i feel pathetic,0
i feel kind of sorry for him and the flirtiness between peeta and the heroine of the book makes me feel like i really dont want him to die even if just for katnisss feelings,0
i also have started taking b and it works a charm my lashes are getting longer thicker and i feel that i dont need to coat so much mascara on or wear fake lashes as much as i did before yay,0
