text,label
i try to be mindful about where i am in the room and i check in with the minister beforehand about what would feel most supportive for her,2
i hardly feel like i had a weekend if i dont get fucked up,3
i really love eating fresh figs because they feel so delicate and look so much prettier than the ugly dried figs,2
i feel anxious as i usually do around this time of night,4
i feel sorry seeing my parents,0
i left the place feeling slightly shaken it s hard to read and hear about such things,4
im feeling unimportant or sorry for myself not at all,0
i don t doubt that i m right in this case because i feel that you are a faithful gamer,2
i seriously have no feeling when i got rejected in a sense i am neither happy sad or average,0
i was feeling paranoid tonight so i had to check my blog stats,4
i feel more of a sense of longing than of loss,2
i feel so respected and seen,1
i was in a really good mood at work and was feeling playful,1
i feel like submitting this to the palcebowhores community i remain amused,1
i know you contributed to my success but i am just feeling petty enough today to ignore those contributions,3
i chose to live my life as a normal person who has feelings wants and desires i have talked up for myself been faithful to myself and i have been determined to be treated with dignity and respect,2
i was wrong to feel overly optimistic about the crossfit workout,1
