text,label
i set up a consultation with a therapist last week and i went to see him today i spoke to him about my general feelings towards things and in the end he reassured me that i did not have atlephobia but instead i had social anxiety which is apparently really common,1
i feel bad that i dont have a groupie shot with dan,0
im feeling very generous i bought a gift for a too,1
i don t i risk feeling vulnerable the feeling that everyone is staring at me and examining every little dimple in my thigh and sag in my arm,4
i left feeling helpless and more than a little sad,4
i figure that if i do enough radio appearances it increases the chance that i ll get good at it someday but in anticipation it feels as though i m doomed to the eternal repetition of the futile,0
i have the feeling i am going to be tortured tonight,4
i wasnt supposed to be with n to just let it happen so i could feel the hurt and move on and be with who i was supposed to be with,0
i was in a dark moment of my life at that precise moment so each time i read her stuff the fleeting feeling of empathy for her and her triumphs was quickly succeeded by bitterness and guilty resentment towards her,0
i would feel resentful toward patrick because i couldnt read avery her nightly books with just her and me,3
i felt so sick watching and feeling helpless,4
i feel selfish on the days i dont feel well and want to be left alone in my misery,3
im not down how do you feel about yourself train in vain describe your ex girlfriend boyfriend cool confusion describe your current girlfriend boyfriend whats my name,0
im like not even that relieved that its done because i know i could have done better so i feel kind of regretful about that,0
i work in a neighborhood school i do not feel respected or supported,1
